,ча,да,ми,ки,че,до,ин,ас,ой,ну,ил,ит,ны,он,ог,се,ам,со,нн,ое,сь,ив,ей,вс,вы,ве,ди,ие,ма,ар,тв,ав,ед,ег,ле,мы,ли,пр,ан,ва,ре,во,го,ру,ов,мо,сл,та,чт,ме,те,де,ис,пе,ви,на,ра,не,ст,им,ет,ос,ск,ал,ла,ся,ом,ен,ло,ел,ат,ни,же,бо,ко,ль,ак,ер,то,ть,ри,ка,от,ем,ти,ор,ро,тр,ол,за,ес,ия,од,но,по,бы,ик,об,аз,их,из
0,0.7162500023841858,0.6977500319480896,0.4385000467300415,0.3035000562667847,0.2970000505447388,0.24025005102157596,0.1924999952316284,0.16649991273880005,0.1482500433921814,0.13750004768371582,0.13450002670288086,0.1274999976158142,0.12150001525878905,0.11449992656707765,0.11375004053115845,0.11299991607666016,0.1117500066757202,0.10800004005432128,0.10750007629394533,0.1065000295639038,0.10000002384185792,0.09900003671646118,0.09850001335144044,0.09775000810623168,0.09450000524520874,0.0922500491142273,0.08999991416931152,0.08900004625320435,0.08650004863739014,0.08449995517730713,0.0839998722076416,0.07825005054473877,0.0755000114440918,0.07200002670288086,0.07099992036819458,0.06975007057189941,0.06950002908706665,0.06900012493133545,0.06750011444091797,0.06449997425079346,0.06400001049041748,0.06300008296966553,0.06174993515014648,0.05200004577636719,0.051499903202056885,0.047500014305114746,0.0474998950958252,0.0419999361038208,0.036499977111816406,0.034999966621398926,0.033749997615814216,0.03350001573562622,0.032500028610229485,0.03074997663497925,0.02950000762939453,0.026749908924102783,0.025500059127807617,0.023750007152557373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009000062942504883
1,0.5524998903274536,0.4255001544952393,0.38800013065338135,0.3717501163482666,0.29400014877319336,0.20950007438659668,0.1732500195503235,0.14650005102157593,0.13524997234344482,0.12999999523162842,0.12074995040893555,0.12049996852874754,0.12049996852874754,0.1164999008178711,0.10974997282028197,0.10750007629394533,0.10600006580352783,0.1042500138282776,0.1012500524520874,0.10000002384185792,0.0979999303817749,0.0970001220703125,0.09650003910064696,0.09500002861022948,0.09349989891052246,0.09200000762939453,0.08650004863739014,0.08474993705749513,0.08399999141693115,0.07400000095367433,0.07250010967254639,0.0700000524520874,0.06675004959106445,0.06650000810623169,0.06499993801116942,0.06449997425079346,0.062249958515167236,0.0597500205039978,0.058499932289123535,0.05449986457824707,0.05425000190734863,0.054249942302703864,0.05049991607666016,0.047999978065490716,0.04149997234344482,0.040000081062316895,0.03949999809265137,0.03749990463256836,0.03299999237060547,0.029999971389770508,0.028000056743621826,0.027500033378601074,0.020000100135803226,0.020000100135803226,0.005750000476837158,0.005500078201293945,0.004500150680541992,0.0025000572204589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005000829696655273
