,да,ну,ой,ас,ин,до,ся,ми,се,же,ам,ар,ма,ие,ру,ег,сл,из,чт,вс,ей,ив,сь,ча,ил,ла,мы,ол,ва,ре,ое,тв,та,те,ле,де,ны,ра,пе,ме,не,ве,бы,им,на,ст,ос,ед,ом,ия,за,мо,ов,ик,ет,со,ло,ни,ел,че,ер,ви,ск,бо,ат,нн,ан,во,го,ки,ал,ть,ен,ак,ко,ль,ри,ка,вы,ро,ав,то,ли,от,ог,тр,ти,ор,по,од,он,ес,ит,но,об,пр,ди,ем,ис,аз,их
0,0.4660000801086426,0.2720000743865967,0.17600011825561523,0.16899991035461426,0.1679999828338623,0.15599989891052246,0.1550002098083496,0.1549999713897705,0.1499999761581421,0.1399998664855957,0.13400006294250488,0.12999987602233887,0.127000093460083,0.12599992752075195,0.11949992179870605,0.11800003051757812,0.11800003051757812,0.11349999904632568,0.11100006103515625,0.10599994659423828,0.10500001907348633,0.10499978065490723,0.10400009155273438,0.10199999809265137,0.10149991512298584,0.10099983215332031,0.09999990463256836,0.09900009632110596,0.0989999771118164,0.09800004959106445,0.09799981117248535,0.09650003910064697,0.09400010108947754,0.09399986267089844,0.09299993515014648,0.09000015258789062,0.08999991416931152,0.08899998664855957,0.08599996566772461,0.08300018310546875,0.07999992370605469,0.07950007915496826,0.07749998569488525,0.07500004768371582,0.07300019264221191,0.07300019264221191,0.07200002670288086,0.07000017166137695,0.0690000057220459,0.06100010871887207,0.057000160217285156,0.0559999942779541,0.05299997329711914,0.051999807357788086,0.051000118255615234,0.05099987983703613,0.05000019073486328,0.04800009727478027,0.047500014305114746,0.046000003814697266,0.046000003814697266,0.04500007629394531,0.04400014877319336,0.04200005531311035,0.03800010681152344,0.03399991989135742,0.03099989891052246,0.028999805450439453,0.028500080108642578,0.026000022888183594,0.01399993896484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.46900010108947754,0.43200016021728516,0.15999984741210938,0.15899991989135742,0.14100003242492676,0.1359999179840088,0.12950003147125244,0.127000093460083,0.12699997425079346,0.12599992752075195,0.125,0.12349998950958252,0.12100005149841309,0.11800003051757812,0.11200010776519775,0.1099998950958252,0.10700011253356934,0.10700011253356934,0.10699987411499023,0.10500001907348633,0.10199999809265137,0.10199999809265137,0.10199999809265137,0.09999990463256836,0.09999990463256836,0.0970001220703125,0.09200000762939453,0.09200000762939453,0.0905001163482666,0.09000015258789062,0.09000015258789062,0.09000015258789062,0.08999991416931152,0.08650004863739014,0.08500003814697266,0.08350002765655518,0.08150005340576172,0.08100008964538574,0.07999992370605469,0.07999992370605469,0.07999992370605469,0.07799994945526123,0.07700014114379883,0.07500004768371582,0.07300007343292236,0.06999993324279785,0.06950008869171143,0.06800007820129395,0.06799983978271484,0.06100010871887207,0.059999942779541016,0.05900001525878906,0.05800008773803711,0.05800008773803711,0.056999921798706055,0.0559999942779541,0.052500128746032715,0.05199992656707764,0.04999995231628418,0.04999995231628418,0.04050016403198242,0.03800010681152344,0.03699994087219238,0.03400003910064697,0.02799999713897705,0.023000001907348633,0.021999835968017578,0.0205000638961792,0.01699995994567871,0.009999990463256836,0.009000062942504883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
