	ст	то	но	на	по	ен	ни	не	ко	ра	ов	ро	го	ал	пр	ли	ре	ос	во	ка	ер	от	ол	ор	та	ва	ел	ть	ет	ом	те	ло	од	ла	ан	ле	ве	де	ри	ес	ат	ог	ль	он	ны	за	ти	ит	ск	ил	да	ой	ем	ак	ме	ас	ин	об	до	че	мо	ся	ки	ми	се	тр	же	ам	со	аз	нн	ед	ис	ав	им	ви	тв	ар	бы	ма	ие	ру	ег	бо	сл	из	ди	чт	вы	вс	ей	ия	пе	ик	ив	сь	ое	их	ча	ну	мы
0	0.033499956130981445	0.10000014305114746	0.12500011920928955	0.0635000467300415	0.1380000114440918	0.06500005722045898	0.07949995994567871	0.051000118255615234	0.0989999771118164	0.034999847412109375	0.0560002326965332	0.09549999237060547	0.0	0.1294999122619629	0.0	0.0	0.0	0.04499983787536621	0.0	0.10350000858306885	0.14149999618530273	0.12249994277954102	0.10800004005432129	0.1119999885559082	0.03400003910064697	0.0	0.06850004196166992	0.13199996948242188	0.060000061988830566	0.07899999618530273	0.019999980926513672	0.07150006294250488	0.1940000057220459	0.06599998474121094	0.0	0.0	0.0	0.021499991416931152	0.10700011253356934	0.153999924659729	0.09599995613098145	0.0	0.0970001220703125	0.0	0.0	0.0559999942779541	0.11100006103515625	0.0	0.07700014114379883	0.0	0.0	0.0	0.10900008678436279	0.08699989318847656	0.03149998188018799	0.0	0.0	0.5640000104904175	0.0	0.0	0.025499939918518066	0.0970001220703125	0.0	0.0	0.0	0.10549986362457275	0.05800008773803711	0.0	0.0	0.6610000133514404	0.0	0.0	0.04500007629394531	0.0	0.04500007629394531	0.05899989604949951	0.0	0.0	0.20699989795684814	0.0	0.0	0.004999876022338867	0.0	0.08550000190734863	0.04100000858306885	0.3265000581741333	0.0	0.02499997615814209	0.0	0.0	0.0	0.12749993801116943	0.04100000858306885	0.23600006103515625	0.0	0.0	0.0	0.4609999656677246	0.0	0.0	0.0
1	0.0	0.10250002145767212	0.0	0.0	0.31499993801116943	0.05200004577636719	0.0140000581741333	0.02349996566772461	0.027000010013580322	0.01249992847442627	0.16550004482269287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0700000524520874	0.04549992084503174	0.050999999046325684	0.11299991607666016	0.0	-0.025499939918518066	0.0	0.0	0.0	0.0	0.0054999589920043945	0.0	0.05449998378753662	0.0	0.0	0.0	0.0	0.0	0.10774999856948853	0.05349993705749512	0.0	0.0	0.056999921798706055	0.0	0.0	0.0	0.0	0.0	0.033499956130981445	0.0	0.0	0.0	0.057000041007995605	0.0	0.025500059127807617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14600002765655518	0.0	0.0	0.0	0.036499977111816406	0.05799996852874756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030500054359436035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
